state,plantCode,Longitude,Latitude,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01
MI,57950,-82.619167,43.266389,102105.0,88115.0,81350.0,0.0,0.0,0.0,0.0,0.0,45596.0,96969.0,83262.0,89855.0,84432.0,76212.0,81426.0,30712.0,0.0,0.0,0.0,51993.0,102253.0,98493.0,98333.0,11343.0,15901.0,91520.0,77939.0,0.0,0.0,0.0,0.0,2538.0,76908.0,87547.0,83744.0,90903.0,87193.0,89098.0,98136.0,0.0,0.0,0.0,0.0,0.0,86083.0,109779.0,99350.0,106351.0,104014.0,96587.0,109965.0,12548.0,0.0,0.0,0.0,109965.0,97465.0,110452.0,109301.0
MI,57949,-83.447222,43.741111,43145.0,37347.0,42454.0,19712.0,0.0,0.0,0.0,0.0,24916.0,43636.0,39790.0,43010.0,38770.0,37539.0,41205.0,32304.0,4126.0,0.0,0.0,16491.0,45350.0,3505629.0,46970.0,48622.0,39799.0,40654.0,36320.0,5009.0,0.0,0.0,0.0,10197.0,27917.0,39267.0,37164.0,42722.0,27958.0,38480.0,31588.0,31459.0,10686.0,0.0,0.0,0.0,38845.0,53431.0,43853.0,46659.0,50752.0,42512.0,45644.0,13735.0,0.0,0.0,0.0,12187.0,29467.0,31038.0,33289.0
MI,10208,-87.0891,45.8044,644589.0,583544.0,592288.0,549658.0,422824.0,372877.0,360594.0,378654.0,414084.0,478843.0,569421.0,564815.0,486496.0,515797.0,562090.0,531133.0,489123.0,379649.0,442118.0,487778.0,410274.0,490146.0,507909.0,512304.0,618295.0,583019.0,593119.0,578233.0,520007.0,533475.0,528709.0,403280.0,359010.0,386318.0,491815.0,601429.0,594243.0,519767.0,638195.0,616850.0,488044.0,336918.0,447853.0,492925.0,368568.0,450405.0,495496.0,531421.0,563263.0,474734.0,498260.0,382366.0,372895.0,439598.0,383910.0,394962.0,418771.0,361438.0,381617.0
MI,10328,-84.4836,42.7178,622599.0,553642.0,580216.0,502283.0,505174.0,488970.0,548858.0,503163.0,506537.0,510352.0,505480.0,502924.0,543433.0,533839.0,501006.0,431757.0,431668.0,451556.0,497419.0,515373.0,468832.0,469264.0,424439.0,468888.0,494860.0,515008.0,527631.0,462066.0,429023.0,441132.0,487152.0,548132.0,488906.0,476598.0,454750.0,512381.0,597730.0,559677.0,500867.0,449475.0,426856.0,420084.0,445898.0,457105.0,427379.0,421851.0,434404.0,522968.0,485830.0,454986.0,462881.0,429976.0,334472.0,352801.0,358106.0,383892.0,370398.0,376175.0,382864.0
MI,1743,-82.4719,42.7642,90620.0,108245.0,42425.0,33838.0,38253.0,51638.0,0.0,30298.0,53862.0,34425.0,56035.0,32570.0,30890.0,7731.0,6816.0,0.0,0.0,41069.0,32178.0,73539.0,51903.0,45130.0,28435.0,38957.0,59862.0,73203.0,2492.0,4726.0,21131.0,58737.0,43119.0,57715.0,21464.0,29031.0,31469.0,42728.0,45566.0,132224.0,112705.0,61436.0,87177.0,13112.0,6782.0,4035.0,1.0,0.0,0.0,6092.0,0.0,562.0,0.0,0.0,1550.0,98.0,3226.0,1952.0,0.0,989.0,0.0
MI,1740,-83.1119,42.2739,132129.0,151828.0,117135.0,0.0,0.0,112734.0,79613.0,75011.0,84473.0,35159.0,152268.0,14380.0,17661.0,102876.0,154777.0,64539.0,137897.0,67059.0,311608.0,41851.0,0.0,0.0,0.0,0.0,0.0,151986.0,191002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,10745,-84.2242,43.5861,6126288.0,5510295.0,5666214.0,6792291.0,6922163.0,6636608.0,7625526.0,7374525.0,4549403.0,7688999.0,6549533.0,7488274.0,8122775.0,7917430.0,7933650.0,6747316.0,5967265.0,6769077.0,8470758.0,7551244.0,6540272.0,6975111.0,5009697.0,5867608.0,5418237.0,5113047.0,3016507.0,5976862.0,4329731.0,4690646.0,5050063.0,5019631.0,4059338.0,5055537.0,6923019.0,6422190.0,7858162.0,5769321.0,6597435.0,5517096.0,4745760.0,5044703.0,5343738.0,4811854.0,3691333.0,5409333.0,5511964.0,7219307.0,6951584.0,6265800.0,7754226.0,7725958.0,6198906.0,6006772.0,7673703.0,7267872.0,7036838.0,7674828.0,7753241.0
MI,50835,-86.28905,44.217299,75182.0,59742.0,3885.0,25711.0,34545.0,33908.0,32481.0,30310.0,30740.0,52999.0,63215.0,90699.0,95519.0,88511.0,103769.0,115867.0,116207.0,112789.0,88892.0,102456.0,98603.0,112204.0,133077.0,128197.0,127920.0,106833.0,94600.0,123701.0,85322.0,105557.0,123841.0,117537.0,99954.0,82666.0,77906.0,77146.0,73612.0,66694.0,73780.0,71466.0,53486.0,67492.0,68026.0,68287.0,70602.0,73252.0,70145.0,72392.0,68708.0,65372.0,79721.0,84675.0,51105.0,60805.0,63075.0,65647.0,41981.0,46388.0,43124.0
MI,55402,-84.8429,43.1864,0.0,0.0,0.0,287385.0,349811.0,0.0,1176267.0,3290377.0,943970.0,1176267.0,333500.0,253149.0,1646392.0,946837.0,155.0,245.0,919633.0,2885308.0,3442561.0,1543002.0,89.0,0.0,396796.0,181557.0,0.0,517499.0,317195.0,681669.0,179249.0,1280195.0,1100022.0,1434476.0,539124.0,1218786.0,608530.0,112761.0,679529.0,155834.0,122080.0,0.0,40238.0,512916.0,618509.0,233883.0,206355.0,137770.0,457324.0,679071.0,416778.0,0.0,361017.0,817033.0,1985004.0,1826014.0,2629048.0,2650674.0,1651832.0,2668512.0,525532.0
MI,1702,-83.840074,43.644996,5045.0,5429.0,1016.0,19656.0,136674.0,232424.0,199176.0,196978.0,163035.0,40474.0,35.0,0.0,0.0,0.0,0.0,0.0,85831.0,0.0,349354.0,385772.0,0.0,1390.0,0.0,26604.0,54720.0,454425.0,60887.0,84059.0,107963.0,449843.0,479189.0,824275.0,125198.0,133924.0,0.0,0.0,15850.0,29859.0,0.0,1804.0,56845.0,740867.0,878483.0,815939.0,298294.0,0.0,11879.0,308556.0,83158.0,1958.0,0.0,15686.0,10913.0,70163.0,135039.0,255007.0,86346.0,59432.0,43298.0
MI,58066,-86.286667,44.213333,364834.0,333807.0,378671.0,347755.0,341246.0,299619.0,284768.0,271973.0,289489.0,289567.0,339115.0,310104.0,357691.0,338966.0,350164.0,324037.0,328480.0,248400.0,295852.0,301022.0,318624.0,339295.0,328213.0,357345.0,360844.0,335310.0,368221.0,323906.0,204934.0,223434.0,229972.0,219168.0,238749.0,238317.0,236779.0,266451.0,289877.0,249602.0,256143.0,231350.0,215221.0,189155.0,211459.0,207678.0,115741.0,200842.0,215732.0,212936.0,241825.0,223928.0,234712.0,207902.0,223754.0,173945.0,169278.0,187512.0,188742.0,208493.0,228434.0
MI,50305,-83.408182,45.069929,25117.0,30111.0,14632.0,19118.0,20724.0,26367.0,18968.0,16921.0,18864.0,24845.0,26112.0,62856.0,52160.0,40050.0,133868.0,149141.0,34851.0,32417.0,58455.0,49285.0,48829.0,40858.0,45201.0,67603.0,60299.0,50603.0,55596.0,60176.0,88700.0,77162.0,61170.0,109551.0,90927.0,84942.0,60137.0,74739.0,50603.0,45873.0,67167.0,93097.0,77468.0,57913.0,72314.0,120095.0,57678.0,84942.0,104701.0,109416.0,95992.0,93524.0,55596.0,202219.0,261853.0,200301.0,61170.0,119733.0,85272.0,84942.0,126082.0
MI,1866,-83.1453,42.2081,27443.0,24269.0,24948.0,10066.0,0.0,0.0,18553.0,866.0,0.0,8680.0,14774.0,23757.0,24079.0,22647.0,21031.0,19746.0,12574.0,0.0,69525.0,143398.0,139814.0,20917.0,1650.0,0.0,3140.0,25291.0,7254.0,0.0,627.0,0.0,121983.0,30503.0,85330.0,116658.0,0.0,0.0,1551.0,5158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,55270,-84.3767,42.2488,1395640.0,646684.0,1297160.0,1511908.0,1323836.0,1258953.0,1582837.0,1546503.0,1262010.0,1617812.0,1502706.0,1218817.0,1628203.0,316585.0,1195822.0,137793.0,97650.0,1382951.0,1668098.0,1499266.0,954257.0,1776507.0,1664496.0,1502299.0,888718.0,1369418.0,1061257.0,228872.0,1487553.0,1642706.0,1806703.0,2087943.0,1775102.0,1847003.0,1822698.0,596557.0,1927333.0,1455109.0,1284735.0,316886.0,1602623.0,1797052.0,2020861.0,2194105.0,1369658.0,994472.0,1068954.0,1669062.0,805626.0,568568.0,889242.0,1603098.0,1641654.0,1357814.0,2054535.0,1897711.0,991090.0,996896.0,1773061.0
MI,50431,-83.734617,42.281167,348080.0,308041.0,304582.0,214467.0,206623.0,185858.0,173437.0,179775.0,190640.0,213192.0,295305.0,306753.0,329200.0,311679.0,260429.0,246557.0,205048.0,171290.0,182565.0,185109.0,182403.0,202375.0,251240.0,318509.0,329434.0,382317.0,268086.0,236129.0,189221.0,189537.0,212485.0,197288.0,185414.0,202484.0,290302.0,314570.0,407034.0,329347.0,303938.0,274349.0,235521.0,233542.0,248755.0,252494.0,178668.0,263097.0,225054.0,355953.0,340028.0,320026.0,328724.0,237164.0,246648.0,228189.0,205696.0,237807.0,250180.0,237876.0,295386.0
MI,50860,-85.693209,42.949575,1363.0,1304.0,1456.0,752.0,1069.0,852.0,294.0,1107.0,425.0,2337.0,543.0,258.0,2401.0,1630.0,1764.0,891.0,716.0,976.0,985.0,1505.0,1456.0,400.0,392.0,356.0,463.0,75.0,666.0,625.0,316.0,251.0,595.0,688.0,1171.0,1646.0,70.0,76.0,10.0,1872.0,2805.0,900.0,1221.0,749.0,2153.0,315.0,931.0,1176.0,491.0,736.0,0.0,682.0,1.0,658.0,3.0,2.0,6.0,2.0,2.0,2.0,4.0
MI,55087,-85.9975,42.8206,2571271.0,1556298.0,2472514.0,2521490.0,978667.0,2295140.0,3148531.0,3281049.0,2453007.0,3176369.0,2951630.0,2683273.0,3277356.0,3026445.0,3119880.0,2700004.0,1796377.0,1613293.0,4526366.0,2201440.0,1971136.0,3614111.0,1534606.0,1930079.0,2072471.0,1505225.0,588915.0,2024914.0,927384.0,2618169.0,2808262.0,2973109.0,2028211.0,911789.0,2747763.0,2606082.0,3386280.0,2548588.0,2522572.0,2581180.0,1638300.0,3324418.0,3825718.0,3616980.0,2058728.0,2156881.0,2024733.0,2123179.0,773144.0,2310141.0,2907062.0,3398329.0,3647008.0,3579171.0,4018094.0,3811679.0,3108154.0,4149117.0,1480724.0
MI,6035,-82.6964,43.1056,211219.0,98833.0,92607.0,280796.0,65504.0,347864.0,3092995.0,1589830.0,1440510.0,1175987.0,507325.0,382680.0,1173571.0,917705.0,501662.0,65884.0,1630626.0,1026899.0,2321046.0,1540147.0,129769.0,430358.0,10665.0,52136.0,89247.0,2411404.0,10622.0,54415.0,259266.0,979279.0,1145039.0,2044344.0,622685.0,392589.0,301869.0,246206.0,658326.0,499841.0,81020.0,320106.0,360556.0,992864.0,857300.0,200414.0,291390.0,171050.0,287833.0,526055.0,32094.0,68439.0,425.0,1717602.0,1087210.0,1093934.0,1745538.0,2282402.0,1394270.0,970532.0,123295.0
MI,6034,-82.495,42.7756,310712.0,210119.0,191518.0,676296.0,391308.0,230250.0,758232.0,439995.0,349379.0,378036.0,21507.0,180352.0,953896.0,1099831.0,129079.0,5458.0,36898.0,500702.0,1207262.0,370301.0,64849.0,163423.0,12658.0,19874.0,21754.0,207922.0,21602.0,108299.0,90336.0,260370.0,199987.0,427888.0,175419.0,108234.0,215059.0,19874.0,166076.0,44278.0,98935.0,25161.0,168818.0,191700.0,58154.0,53090.0,13029.0,6120.0,102469.0,182648.0,17851.0,50079.0,31642.0,134821.0,312343.0,191947.0,384619.0,380021.0,52344.0,269887.0,85758.0
WA,55662,-122.9131,46.6225,1838156.0,675161.0,831135.0,465130.0,412600.0,844620.0,2032564.0,2161627.0,1705184.0,1830806.0,1714287.0,1782125.0,1479606.0,1061326.0,1891573.0,1418308.0,1173725.0,593962.0,1234679.0,1551517.0,1765309.0,1829248.0,1084476.0,1257388.0,1239216.0,1016620.0,1657731.0,1780997.0,603029.0,1253698.0,1341756.0,1747825.0,1617730.0,1055902.0,730411.0,1350928.0,878946.0,988930.0,591038.0,1411587.0,0.0,35177.0,1284974.0,1611563.0,1636942.0,2081147.0,2048059.0,2113656.0,1859918.0,1229161.0,2028186.0,963704.0,970449.0,593123.0,958192.0,1443226.0,1491367.0,1847997.0,930325.0
WA,607,-122.4358,48.4558,9596.0,20794.0,0.0,2195.0,21281.0,101530.0,458609.0,866771.0,441134.0,80775.0,18990.0,117949.0,32892.0,69304.0,273766.0,313374.0,41038.0,67354.0,182250.0,397641.0,495055.0,144691.0,83619.0,69756.0,23129.0,89830.0,188640.0,764166.0,265087.0,490123.0,787610.0,621333.0,436861.0,334994.0,93457.0,44564.0,43464.0,40906.0,14744.0,401608.0,71278.0,56711.0,303933.0,335236.0,691321.0,746151.0,154823.0,102583.0,42085.0,168991.0,1017886.0,1406342.0,56239.0,433423.0,1451966.0,1306703.0,1386656.0,953417.0,885586.0
WA,54268,-122.56,48.4708,662859.0,586536.0,776559.0,724513.0,448076.0,466563.0,533075.0,578702.0,578344.0,655049.0,597104.0,585555.0,593184.0,508741.0,455840.0,435688.0,645227.0,572161.0,578921.0,687798.0,424266.0,614522.0,606094.0,680604.0,647940.0,569073.0,730201.0,510964.0,502078.0,648797.0,733815.0,750600.0,677669.0,708926.0,670596.0,770209.0,797305.0,657407.0,663160.0,445490.0,487643.0,633117.0,649311.0,676330.0,694271.0,758110.0,685528.0,693656.0,708207.0,533909.0,628229.0,659087.0,557598.0,664864.0,703726.0,724096.0,676629.0,723381.0,735285.0
WA,50187,-122.9728,46.1236,212610.0,296404.0,252195.0,248284.0,346852.0,149334.0,142642.0,146459.0,174347.0,243453.0,242889.0,266820.0,344494.0,283380.0,263870.0,273221.0,127079.0,164383.0,205794.0,205345.0,232674.0,211366.0,332634.0,320762.0,300982.0,296537.0,340734.0,277229.0,238408.0,248132.0,230026.0,0.0,209274.0,244846.0,79659.0,327453.0,363027.0,369067.0,304791.0,239411.0,60064.0,175694.0,169000.0,105686.0,223272.0,208269.0,385155.0,339769.0,354690.0,359540.0,385892.0,339140.0,234102.0,252288.0,235646.0,241524.0,293399.0,250520.0,294160.0
WA,56016,-117.1514,46.7289,176.0,190.0,145.0,278.0,435.0,224.0,203.0,276.0,98.0,513.0,296.0,275.0,766.0,399.0,182.0,130.0,362.0,337.0,176.0,106.0,157.0,64.0,69.0,234.0,269.0,596.0,370.0,78.0,97.0,276.0,109.0,0.0,132.0,125.0,72.0,107.0,168.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,79.0,165.0,0.0,127.0,159.0,81.0,70.0,61.0,41.0,5.0,37.0,76.0,62.0
WA,54537,-122.685114,48.828996,367921.0,566513.0,278713.0,230322.0,34704.0,600680.0,1276919.0,1410542.0,1309476.0,71744.0,528404.0,1268430.0,884237.0,663539.0,1286038.0,1012348.0,72243.0,118492.0,470049.0,928774.0,1133772.0,762777.0,214837.0,836749.0,472074.0,478203.0,1000197.0,1182804.0,523584.0,857305.0,1091989.0,1122114.0,1252183.0,934450.0,738661.0,771491.0,505044.0,328225.0,36378.0,0.0,0.0,111170.0,662142.0,973533.0,1281399.0,1335912.0,1175593.0,1066329.0,1397989.0,884396.0,1303142.0,597928.0,0.0,0.0,1118244.0,1339153.0,1342511.0,1025958.0,1289922.0
WA,7870,-122.486,48.746,0.0,233034.0,31402.0,0.0,47970.0,0.0,778471.0,860375.0,585200.0,162857.0,24944.0,644378.0,395855.0,157795.0,710221.0,493973.0,47705.0,0.0,149451.0,387559.0,611541.0,113763.0,1743.0,75489.0,25.0,151823.0,360596.0,218918.0,616761.0,510255.0,630666.0,661543.0,713620.0,190816.0,192543.0,296530.0,105452.0,95516.0,0.0,131927.0,178852.0,36416.0,304809.0,502341.0,739602.0,392105.0,561843.0,557361.0,358702.0,317182.0,827470.0,417186.0,22877.0,720223.0,907702.0,825239.0,862636.0,408361.0,894886.0
WA,7605,-122.7256,45.6497,1292046.0,656426.0,788752.0,894901.0,1181.0,1077179.0,1231162.0,1232858.0,1190475.0,1293813.0,1267421.0,1172350.0,1258728.0,1176305.0,1284434.0,1184463.0,0.0,0.0,291391.0,1194065.0,1170591.0,1244130.0,882999.0,1259535.0,1260175.0,1108762.0,1277356.0,1199652.0,0.0,1121365.0,1158593.0,1183803.0,1049204.0,1267438.0,1196415.0,1274899.0,1253538.0,1120909.0,1134485.0,1090912.0,0.0,26157.0,847475.0,1155925.0,1146465.0,1267310.0,1220164.0,1252483.0,1216649.0,1095734.0,1211601.0,1019229.0,0.0,719907.0,1171640.0,1171151.0,1159478.0,1154673.0,1154973.0
WA,7999,-123.48,46.9692,2687109.0,547494.0,1701569.0,1174692.0,732140.0,1384404.0,2925065.0,2997014.0,2890155.0,2302746.0,1721242.0,3042257.0,1726023.0,907925.0,1555080.0,2001672.0,595.0,28420.0,1391968.0,2224533.0,2653834.0,2210707.0,735221.0,2250005.0,1949069.0,1615979.0,2707495.0,1146081.0,0.0,627970.0,2875081.0,2914424.0,2903207.0,2927832.0,2658697.0,2714899.0,2267463.0,1927772.0,937797.0,1299628.0,2222.0,83814.0,1988778.0,2826215.0,2980081.0,2937063.0,2045046.0,2816811.0,1991614.0,1556192.0,2874422.0,2788788.0,56632.0,1084259.0,2988866.0,2621370.0,2385654.0,3008624.0,2176397.0
TX,61643,-97.209692,33.214869,79915.0,100176.0,145059.0,118166.0,121948.0,153509.0,261189.0,383833.0,307414.0,133832.0,134900.0,18805.0,23200.0,80035.0,153141.0,73711.0,70780.0,79552.0,183885.0,281559.0,78578.0,260353.0,119597.0,61368.0,77865.0,262190.0,46547.0,159293.0,75754.0,174668.0,254591.0,228378.0,306321.0,310577.0,217555.0,104058.0,132185.0,133845.0,128099.0,171369.0,279441.0,479910.0,604995.0,658527.0,332192.0,266711.0,262083.0,242910.0,156032.0,152423.0,142849.0,72473.0,264930.0,303853.0,386823.0,549841.0,268900.0,126723.0,163715.0
TX,60122,-96.065399,29.289415,3124951.0,2710971.0,3421165.0,2298445.0,3389826.0,3603568.0,4073955.0,4557403.0,4009564.0,2246991.0,3328128.0,3772954.0,3098365.0,3549976.0,4166583.0,1048759.0,3366714.0,4420710.0,4818140.0,4401029.0,4368043.0,3484925.0,71039.0,503958.0,2748432.0,3247461.0,2439975.0,963873.0,4222031.0,4534234.0,4613529.0,4409813.0,4132162.0,2502949.0,2813845.0,3964228.0,4315143.0,3703840.0,3866714.0,1361437.0,547409.0,4568196.0,4987257.0,5000995.0,4680746.0,4545916.0,1002812.0,3378367.0,4257949.0,3817690.0,3156584.0,3702151.0,5138447.0,4838438.0,5023375.0,5204360.0,4918353.0,4710512.0,4092787.0
TX,55206,-97.4283,27.8139,1541115.0,1749321.0,1370195.0,927017.0,1174739.0,1096133.0,1941438.0,1893144.0,2327735.0,1934261.0,1981914.0,1461268.0,1178530.0,1377343.0,1613107.0,1756815.0,427759.0,1580417.0,2276929.0,2078887.0,2249473.0,2162780.0,994867.0,1933188.0,1677511.0,1594720.0,1150564.0,1146969.0,1535634.0,1317285.0,1273135.0,2514314.0,2292884.0,1385751.0,1272403.0,1909231.0,1768405.0,1581883.0,1514893.0,978315.0,1563500.0,2144016.0,2148506.0,2379521.0,2078407.0,1832015.0,1278409.0,1091051.0,1841831.0,1618418.0,1253285.0,1355279.0,2523049.0,2338120.0,2441450.0,2370343.0,2317686.0,1984124.0,1393917.0
TX,59391,-98.1775,26.451111,238120.0,267677.0,334353.0,311692.0,380647.0,249379.0,338331.0,373655.0,394035.0,356572.0,358136.0,168001.0,106824.0,151693.0,236415.0,60734.0,91997.0,71259.0,110968.0,231958.0,160527.0,267647.0,263878.0,105880.0,173804.0,327725.0,290018.0,339751.0,274312.0,282262.0,291996.0,308490.0,325202.0,431051.0,268089.0,197698.0,152492.0,141580.0,191011.0,171812.0,292968.0,376277.0,389455.0,459168.0,401583.0,302851.0,314201.0,248105.0,113407.0,140190.0,299131.0,141431.0,223843.0,286445.0,271498.0,477392.0,354211.0,138353.0,149938.0
TX,56611,-96.957149,31.474378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,59812,-97.734612,32.337679,3767697.0,3332440.0,3480460.0,2024770.0,3334803.0,3990852.0,4815927.0,4853096.0,4210968.0,2392368.0,3365200.0,4022608.0,3269543.0,3376842.0,1374566.0,3343657.0,3901373.0,4128405.0,4873550.0,4536606.0,4235404.0,400716.0,2053016.0,1340269.0,4022300.0,3223594.0,1220183.0,0.0,1356137.0,4461055.0,4672835.0,4065763.0,3872564.0,2255766.0,3958272.0,2073268.0,3199059.0,2326809.0,664445.0,1393529.0,3981418.0,4312324.0,4762523.0,4568744.0,4192648.0,2036830.0,4303431.0,3952013.0,4039259.0,3552422.0,1389280.0,2623645.0,4881614.0,4488586.0,4857805.0,4901275.0,4515758.0,4343283.0,2498166.0
TX,55065,-102.7417,32.9728,1319826.0,1738808.0,1898948.0,554222.0,1623435.0,1910228.0,2071103.0,2154604.0,1996187.0,1495629.0,449757.0,1529657.0,1627601.0,1861802.0,911589.0,723046.0,754013.0,1762451.0,1927670.0,1961143.0,853778.0,1580916.0,739051.0,0.0,635395.0,897431.0,235327.0,385611.0,359929.0,537347.0,913613.0,823408.0,435609.0,450157.0,9484.0,288215.0,157574.0,1025843.0,989687.0,911052.0,382302.0,1246216.0,1336334.0,1162197.0,522508.0,1163550.0,441404.0,1531644.0,1423192.0,856328.0,557053.0,1415757.0,1513530.0,1609190.0,1796283.0,1970909.0,1755956.0,314720.0,1089672.0
TX,55064,-101.36,35.6957,1580283.0,1402016.0,1529812.0,1205197.0,1537036.0,1442557.0,1522897.0,1517891.0,1474053.0,1107690.0,1548005.0,1627780.0,1573786.0,1498323.0,1545938.0,1048555.0,1517356.0,1454941.0,1542443.0,1486739.0,1565470.0,1547226.0,1465777.0,1573336.0,1562065.0,1495507.0,1560609.0,1196288.0,1239839.0,1456293.0,1558440.0,1531157.0,1467045.0,1514836.0,1482688.0,1563991.0,1604194.0,1455179.0,1510530.0,1452314.0,1619100.0,1463506.0,1519619.0,1555737.0,1474779.0,1564358.0,1314758.0,1669748.0,1566903.0,1407080.0,1566821.0,840873.0,1380126.0,1507665.0,1572797.0,1566532.0,1522804.0,1010643.0,1397322.0
TX,10167,-96.794154,28.513929,1376.0,1420.0,1397.0,1449.0,1696.0,1379.0,1881.0,1623.0,1653.0,1551.0,1673.0,1673.0,1376.0,1745.0,1848.0,1814.0,1935.0,1780.0,983.0,1347.0,1357.0,1475.0,1653.0,1704.0,1472.0,1541.0,1449.0,1509.0,1771.0,1557.0,1656.0,1489.0,1678.0,1662.0,1892.0,1720.0,1629.0,1545.0,1604.0,986.0,1715.0,2118.0,2056.0,2530.0,3144.0,1314.0,1414.0,1809.0,1657.0,1495.0,3077.0,5617.0,3203.0,347.0,0.0,0.0,0.0,0.0,3098.0
TX,6194,-102.56999,34.186494,18219.0,12423.0,21230.0,33954.0,51206.0,34180.0,26261.0,36597.0,39818.0,57146.0,30605.0,50812.0,45736.0,43502.0,19640.0,50417.0,54761.0,78370.0,261278.0,219770.0,38374.0,29115.0,10671.0,26327.0,27642.0,29160.0,55116.0,4109.0,29015.0,56165.0,38554.0,24316.0,26563.0,15599.0,11769.0,38565.0,44941.0,20113.0,30039.0,12584.0,13701.0,15123.0,14057.0,18694.0,28308.0,18386.0,0.0,12754.0,33888.0,39256.0,27484.0,17429.0,33747.0,32893.0,53735.0,86224.0,111569.0,82391.0,38424.0
